key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
472,814,30,0,"ui/icon/061000/061412.tex",0,"エオルゼアの珍味を求めて","","","","","","","","","","","","","","","","","","","","","","","",""
473,3865,30,0,"ui/icon/061000/061412.tex",0,"アダマンタスの大卵","","","","","","","","","","","","","","","","","","","","","","","",""
474,821,31,0,"ui/icon/061000/061412.tex",0,"ウ族の試練","","","","","","","","","","","","","","","","","","","","","","","",""
475,822,31,0,"ui/icon/061000/061412.tex",0,"ラムトンウォームの肉","","","","","","","","","","","","","","","","","","","","","","","",""
476,831,31,0,"ui/icon/061000/061412.tex",0,"思い出の土産酒","","","","","","","","","","","","","","","","","","","","","","","",""
477,832,32,0,"ui/icon/061000/061412.tex",0,"ブレイフロクスの珍チーズ","","","","","","","","","","","","","","","","","","","","","","","",""
478,3866,32,0,"ui/icon/061000/061412.tex",0,"ごちそうには美酒を","","","","","","","","","","","","","","","","","","","","","","","",""
479,840,32,0,"ui/icon/061000/061412.tex",0,"シャマニ・ローマニの求める香り","","","","","","","","","","","","","","","","","","","","","","","",""
480,843,32,0,"ui/icon/061000/061412.tex",0,"失われた伝説を訪ねて","","","","","","","","","","","","","","","","","","","","","","","",""
481,845,33,0,"ui/icon/061000/061412.tex",0,"密林の男","","","","","","","","","","","","","","","","","","","","","","","",""
482,846,33,0,"ui/icon/061000/061412.tex",0,"耳に残るは蟲の音","","","","","","","","","","","","","","","","","","","","","","","",""
483,848,33,0,"ui/icon/061000/061412.tex",0,"友情の木の実","","","","","","","","","","","","","","","","","","","","","","","",""
484,850,33,0,"ui/icon/061000/061412.tex",0,"人の命運、ワインの運命","","","","","","","","","","","","","","","","","","","","","","","",""
485,855,33,0,"ui/icon/061000/061412.tex",0,"永遠なる海雄旅団","ffxiv/manfst/manfst31150/manfst31150","","","","","","","","","","","","","","","","","","","","","","",""
486,856,33,0,"ui/icon/061000/061412.tex",0,"口笛は風に乗り","","","","","","","","","","","","","","","","","","","","","","","",""
487,857,34,0,"ui/icon/061000/061412.tex",0,"憤怒の岩神タイタン","ffxiv/manfst/manfst31205/manfst31205","ffxiv/manfst/manfst31207/manfst31207","ffxiv/manfst/manfst31210/manfst31210","ffxiv/manfst/manfst31220/manfst31220","","","","","","","","","","","","","","","","","","","",""
488,517,34,0,"ui/icon/061000/061412.tex",0,"灯りの消えた日","ffxiv/manfst/manfst31310/manfst31310","ffxiv/manfst/manfst31320/manfst31320","ffxiv/manfst/manfst31330/manfst31330","ffxiv/manfst/manfst40010/manfst40010","","","","","","","","","","","","","","","","","","","",""
489,3867,35,0,"ui/icon/061000/061412.tex",0,"止まったままの時間","","","","","","","","","","","","","","","","","","","","","","","",""
490,876,35,0,"ui/icon/061000/061412.tex",0,"静かなる葬送","","","","","","","","","","","","","","","","","","","","","","","",""
491,878,35,0,"ui/icon/061000/061412.tex",0,"小さな勇者の帰還","","","","","","","","","","","","","","","","","","","","","","","",""
492,518,35,0,"ui/icon/061000/061412.tex",0,"彼方より来たりて","ffxiv/manfst/manfst40110/manfst40110","","","","","","","","","","","","","","","","","","","","","","",""
493,883,36,0,"ui/icon/061000/061412.tex",0,"飛空艇エンタープライズの行方","","","","","","","","","","","","","","","","","","","","","","","",""
494,884,36,0,"ui/icon/061000/061412.tex",0,"あの山を越えて","","","","","","","","","","","","","","","","","","","","","","","",""
495,886,36,0,"ui/icon/061000/061412.tex",0,"凍てつく大地","","","","","","","","","","","","","","","","","","","","","","","",""
496,887,36,0,"ui/icon/061000/061412.tex",0,"デュランデル家の流儀","","","","","","","","","","","","","","","","","","","","","","","",""
497,889,36,0,"ui/icon/061000/061412.tex",0,"砦に宛てられた荷物","","","","","","","","","","","","","","","","","","","","","","","",""
498,890,36,0,"ui/icon/061000/061412.tex",0,"アインハルト家の受難","","","","","","","","","","","","","","","","","","","","","","","",""
499,897,37,0,"ui/icon/061000/061412.tex",0,"四大名家に訊く","","","","","","","","","","","","","","","","","","","","","","","",""
500,910,38,0,"ui/icon/061000/061412.tex",0,"潔白の証明","","","","","","","","","","","","","","","","","","","","","","","",""
501,911,38,0,"ui/icon/061000/061412.tex",0,"嫌疑の審理","","","","","","","","","","","","","","","","","","","","","","","",""
502,912,38,0,"ui/icon/061000/061412.tex",0,"異端は魔女の谷に消ゆ","","","","","","","","","","","","","","","","","","","","","","","",""
503,3868,38,0,"ui/icon/061000/061412.tex",0,"あの日の空に見たものは","","","","","","","","","","","","","","","","","","","","","","","",""
504,924,39,0,"ui/icon/061000/061412.tex",0,"前哨地の歓待","","","","","","","","","","","","","","","","","","","","","","","",""
505,927,39,0,"ui/icon/061000/061412.tex",0,"炊事場最前線","","","","","","","","","","","","","","","","","","","","","","","",""
506,3869,39,0,"ui/icon/061000/061412.tex",0,"野戦病院の蒸留器","","","","","","","","","","","","","","","","","","","","","","","",""
507,938,40,0,"ui/icon/061000/061412.tex",0,"審問官ギイェームの横顔","","","","","","","","","","","","","","","","","","","","","","","",""
508,939,40,0,"ui/icon/061000/061412.tex",0,"沈黙する真実","","","","","","","","","","","","","","","","","","","","","","","",""
509,940,40,0,"ui/icon/061000/061412.tex",0,"吹雪の夜の追想","","","","","","","","","","","","","","","","","","","","","","","",""
510,941,40,0,"ui/icon/061000/061412.tex",0,"竜の力、戦いの歴史","","","","","","","","","","","","","","","","","","","","","","","",""
511,952,41,0,"ui/icon/061000/061412.tex",0,"ストーンヴィジルに眠る翼","ffxiv/manfst/manfst40210/manfst40210","ffxiv/manfst/manfst40220/manfst40220","","","","","","","","","","","","","","","","","","","","","",""
512,953,41,0,"ui/icon/061000/061412.tex",0,"嵐を越える突破口","ffxiv/manfst/manfst40310/manfst40310","","","","","","","","","","","","","","","","","","","","","","",""
513,955,41,0,"ui/icon/061000/061412.tex",0,"ハイブリッジの一番弟子","","","","","","","","","","","","","","","","","","","","","","","",""
514,956,41,0,"ui/icon/061000/061412.tex",0,"バーニングウォールを踏破せよ","","","","","","","","","","","","","","","","","","","","","","","",""
515,959,41,0,"ui/icon/061000/061412.tex",0,"偏属性クリスタルを求めて","","","","","","","","","","","","","","","","","","","","","","","",""
516,960,42,0,"ui/icon/061000/061412.tex",0,"船はいまだ港に","","","","","","","","","","","","","","","","","","","","","","","",""
517,961,42,0,"ui/icon/061000/061412.tex",0,"幻影諸島奇談","","","","","","","","","","","","","","","","","","","","","","","",""
518,962,42,0,"ui/icon/061000/061412.tex",0,"島に乗りこめ！","","","","","","","","","","","","","","","","","","","","","","","",""
519,963,42,0,"ui/icon/061000/061412.tex",0,"波間よりいずる者","","","","","","","","","","","","","","","","","","","","","","","",""
520,967,42,0,"ui/icon/061000/061412.tex",0,"狂気の歌声","","","","","","","","","","","","","","","","","","","","","","","",""
521,3870,43,0,"ui/icon/061000/061412.tex",0,"最後の偏属性クリスタル","","","","","","","","","","","","","","","","","","","","","","","",""
522,975,43,0,"ui/icon/061000/061412.tex",0,"始動！ エンタープライズ","","","","","","","","","","","","","","","","","","","","","","","",""
523,519,44,0,"ui/icon/061000/061412.tex",0,"暴虐の嵐神ガルーダ","ffxiv/manfst/manfst40410/manfst40410","ffxiv/manfst/manfst40420/manfst40420","ffxiv/manfst/manfst40430/manfst40430","ffxiv/manfst/manfst40440/manfst40440","ffxiv/manfst/manfst40445/manfst40445","ffxiv/manfst/manfst40450/manfst40450","ffxiv/manfst/manfst40460/manfst40460","ffxiv/manfst/manfst40470/manfst40470","ffxiv/manfst/manfst40480/manfst40480","","","","","","","","","","","","","","",""
524,520,44,0,"ui/icon/061000/061412.tex",0,"かすかな灯火","ffxiv/manfst/manfst40510/manfst40510","ffxiv/manfst/manfst40520/manfst40520","ffxiv/manfst/manfst40530/manfst40530","ffxiv/manfst/manfst40540/manfst40540","","","","","","","","","","","","","","","","","","","",""
525,978,44,0,"ui/icon/061000/061412.tex",0,"反攻の布石","ffxiv/manfst/manfst40550/manfst40550","","","","","","","","","","","","","","","","","","","","","","",""
526,980,44,0,"ui/icon/061000/061412.tex",0,"帝国を見張る目","","","","","","","","","","","","","","","","","","","","","","","",""
527,981,44,0,"ui/icon/061000/061412.tex",0,"ふたりの脱走者","","","","","","","","","","","","","","","","","","","","","","","",""
528,982,44,0,"ui/icon/061000/061412.tex",0,"ビッグスの捜索","","","","","","","","","","","","","","","","","","","","","","","",""
529,983,44,0,"ui/icon/061000/061412.tex",0,"炉には炎を、回せ歯車","","","","","","","","","","","","","","","","","","","","","","","",""
530,984,44,0,"ui/icon/061000/061412.tex",0,"モードゥナに集う猛者たち","","","","","","","","","","","","","","","","","","","","","","","",""
531,986,44,0,"ui/icon/061000/061412.tex",0,"帝国軍あざむき作戦","","","","","","","","","","","","","","","","","","","","","","","",""
532,1001,45,1,"ui/icon/061000/061412.tex",0,"即席の雷波塔","","","","","","","","","","","","","","","","","","","","","","","",""
533,1002,45,1,"ui/icon/061000/061412.tex",0,"偽りの敬礼","","","","","","","","","","","","","","","","","","","","","","","",""
534,3871,45,1,"ui/icon/061000/061412.tex",0,"帝国兵なりきり装備","","","","","","","","","","","","","","","","","","","","","","","",""
535,1004,46,0,"ui/icon/061000/061412.tex",0,"魔導アーマーを奪取せよ！","ffxiv/manfst/manfst40610/manfst40610","","","","","","","","","","","","","","","","","","","","","","",""
536,1005,46,0,"ui/icon/061000/061412.tex",0,"魔導兵器のみる夢","ffxiv/manfst/manfst40620/manfst40620","ffxiv/manfst/manfst40630/manfst40630","","","","","","","","","","","","","","","","","","","","","",""
537,521,46,0,"ui/icon/061000/061412.tex",0,"カストルム・セントリからの救出","ffxiv/manfst/manfst40705/manfst40705","ffxiv/manfst/manfst40710/manfst40710","ffxiv/manfst/manfst40720/manfst40720","ffxiv/manfst/manfst40730/manfst40730","ffxiv/manfst/manfst40732/manfst40732","ffxiv/manfst/manfst40735/manfst40735","ffxiv/manfst/manfst40740/manfst40740","ffxiv/manfst/manfst40745/manfst40745","ffxiv/manfst/manfst40750/manfst40750","","","","","","","","","","","","","","",""
538,522,46,0,"ui/icon/061000/061412.tex",0,"エオルゼアの明日のために","ffxiv/manfst/manfst40810/manfst40810","ffxiv/manfst/manfst40820/manfst40820","","","","","","","","","","","","","","","","","","","","","",""
539,4521,49,0,"ui/icon/061000/061412.tex",0,"十二賢者の行進","ffxiv/manfst/manfst50010/manfst50010","ffxiv/manfst/manfst50110/manfst50110","ffxiv/manfst/manfst50120/manfst50120","ffxiv/manfst/manfst50125/manfst50125","ffxiv/manfst/manfst50130/manfst50130","ffxiv/manfst/manfst50135/manfst50135","ffxiv/manfst/manfst50140/manfst50140","","","","","","","","","","","","","","","","",""
540,1037,49,0,"ui/icon/061000/061412.tex",0,"決戦の地へと続く道","","","","","","","","","","","","","","","","","","","","","","","",""
541,3872,49,0,"ui/icon/061000/061412.tex",0,"心に火をくべて","","","","","","","","","","","","","","","","","","","","","","","",""
542,3873,50,0,"ui/icon/061000/061412.tex",0,"カストルム・メリディアヌムの死闘","ffxiv/manfst/manfst50210/manfst50210","ffxiv/manfst/manfst50220/manfst50220","ffxiv/manfst/manfst50230/manfst50230","","","","","","","","","","","","","","","","","","","","",""
543,4522,50,0,"ui/icon/061000/061412.tex",0,"究極幻想アルテマウェポン","ffxiv/dunwil/dunwil1d502/dunwil1d502","ffxiv/dunwil/dunwil1d503/dunwil1d503","ffxiv/dunwil/dunwil1d506/dunwil1d506","ffxiv/manfst/manfst50310/manfst50310","ffxiv/manfst/manfst50315/manfst50315","ffxiv/manfst/manfst50320/manfst50320","ffxiv/manfst/manfst50323/manfst50323","ffxiv/manfst/manfst50325/manfst50325","ffxiv/manfst/manfst50328/manfst50328","ffxiv/manfst/manfst50330/manfst50330","ffxiv/manfst/manfst50335/manfst50335","ffxiv/manfst/manfst50340/manfst50340","ffxiv/manfst/manfst50342/manfst50342","ffxiv/manfst/manfst50345/manfst50345","ffxiv/manfst/manfst50350/manfst50350","ffxiv/manfst/manfst50355/manfst50355","ffxiv/manfst/manfst50360/manfst50360","ffxiv/manfst/manfst60020/manfst60020","ffxiv/manfst/manfst60027/manfst60027","ffxiv/manfst/manfst60030/manfst60030","ffxiv/manfst/manfst60040/manfst60040","ffxiv/manfst/manfst60050/manfst60050","",""
544,1175,50,0,"ui/icon/061000/061412.tex",0,"「暁」の在り方","ffxiv/gaiuse/gaiuse10110/gaiuse10110","ffxiv/gaiuse/gaiuse10120/gaiuse10120","","","","","","","","","","","","","","","","","","","","","",""
545,3874,50,0,"ui/icon/061000/061412.tex",0,"歌姫を追って","","","","","","","","","","","","","","","","","","","","","","","",""
546,3875,50,0,"ui/icon/061000/061412.tex",0,"母と子","ffxiv/gaiuse/gaiuse10410/gaiuse10410","","","","","","","","","","","","","","","","","","","","","","",""
547,3876,50,0,"ui/icon/061000/061412.tex",0,"レヴナンツトールへ","ffxiv/gaiuse/gaiuse10510/gaiuse10510","","","","","","","","","","","","","","","","","","","","","","",""
548,3877,50,0,"ui/icon/061000/061412.tex",0,"黒衣森で覚醒するもの","","","","","","","","","","","","","","","","","","","","","","","",""
549,1189,50,0,"ui/icon/061000/061412.tex",0,"無垢なる爆走","ffxiv/gaiuse/gaiuse11510/gaiuse11510","","","","","","","","","","","","","","","","","","","","","","",""
550,1190,50,0,"ui/icon/061000/061412.tex",0,"善王モグル・モグXII世による粛清","ffxiv/bosmog/bosmog00010/bosmog00010","ffxiv/bosmog/bosmog00020/bosmog00020","","","","","","","","","","","","","","","","","","","","","",""
551,1191,50,0,"ui/icon/061000/061412.tex",0,"邪なる手引き","","","","","","","","","","","","","","","","","","","","","","","",""
552,1192,50,0,"ui/icon/061000/061412.tex",0,"失われし伝承と存在","ffxiv/gaiuse/gaiuse11810/gaiuse11810","ffxiv/gaiuse/gaiuse11820/gaiuse11820","ffxiv/gaiuse/gaiuse11830/gaiuse11830","ffxiv/gaiuse/gaiuse11850/gaiuse11850","","","","","","","","","","","","","","","","","","","",""
553,3878,50,0,"ui/icon/061000/061412.tex",0,"石の家へ","ffxiv/gaiuse/gaiuse11910/gaiuse11910","ffxiv/gaiuse/gaiuse11920/gaiuse11920","","","","","","","","","","","","","","","","","","","","","",""
554,3879,50,0,"ui/icon/061000/061412.tex",0,"「暁」の役目","ffxiv/gaiuse/gaiuse20110/gaiuse20110","","","","","","","","","","","","","","","","","","","","","","",""
555,1346,50,0,"ui/icon/061000/061412.tex",0,"クリスタル消失事件","","","","","","","","","","","","","","","","","","","","","","","",""
556,1347,50,0,"ui/icon/061000/061412.tex",0,"異邦からの来訪者","ffxiv/gaiuse/gaiuse20310/gaiuse20310","ffxiv/gaiuse/gaiuse20320/gaiuse20320","","","","","","","","","","","","","","","","","","","","","",""
557,3880,50,0,"ui/icon/061000/061412.tex",0,"安息できる場所","","","","","","","","","","","","","","","","","","","","","","","",""
558,3881,50,0,"ui/icon/061000/061412.tex",0,"ドマの子どもたち","","","","","","","","","","","","","","","","","","","","","","","",""
559,1352,50,0,"ui/icon/061000/061412.tex",0,"ドマの民、ウルダハへ","ffxiv/gaiuse/gaiuse20810/gaiuse20810","","","","","","","","","","","","","","","","","","","","","","",""
560,3882,50,0,"ui/icon/061000/061412.tex",0,"新たな開拓者","ffxiv/gaiuse/gaiuse21110/gaiuse21110","ffxiv/gaiuse/gaiuse21120/gaiuse21120","ffxiv/gaiuse/gaiuse21130/gaiuse21130","","","","","","","","","","","","","","","","","","","","",""
561,1356,50,0,"ui/icon/061000/061412.tex",0,"ふたりの盟主","","","","","","","","","","","","","","","","","","","","","","","",""
562,1358,50,0,"ui/icon/061000/061412.tex",0,"海に散る命","","","","","","","","","","","","","","","","","","","","","","","",""
563,1359,50,0,"ui/icon/061000/061412.tex",0,"超える力、不滅なる者","ffxiv/gaiuse/gaiuse21510/gaiuse21510","ffxiv/gaiuse/gaiuse21520/gaiuse21520","","","","","","","","","","","","","","","","","","","","","",""
564,1360,50,0,"ui/icon/061000/061412.tex",0,"リヴァイアサン掃討作戦","ffxiv/gaiuse/gaiuse21610/gaiuse21610","","","","","","","","","","","","","","","","","","","","","","",""
565,1361,50,0,"ui/icon/061000/061412.tex",0,"決戦、リムサ・ロミンサ沖","ffxiv/gaiuse/gaiuse21710/gaiuse21710","ffxiv/boslev/boslev00020/boslev00020","ffxiv/gaiuse/gaiuse21720/gaiuse21720","ffxiv/gaiuse/gaiuse21730/gaiuse21730","","","","","","","","","","","","","","","","","","","",""
566,1362,50,0,"ui/icon/061000/061412.tex",0,"海都の地下組織","","","","","","","","","","","","","","","","","","","","","","","",""
567,1363,50,0,"ui/icon/061000/061412.tex",0,"混沌の渦動","ffxiv/gaiuse/gaiuse21910/gaiuse21910","ffxiv/gaiuse/gaiuse21920/gaiuse21920","","","","","","","","","","","","","","","","","","","","","",""
568,1442,50,0,"ui/icon/061000/061412.tex",0,"災厄の報せ","ffxiv/gaiuse/gaiuse30120/gaiuse30120","","","","","","","","","","","","","","","","","","","","","","",""
569,1443,50,0,"ui/icon/061000/061412.tex",0,"難民暴動を追って","","","","","","","","","","","","","","","","","","","","","","","",""
570,3883,50,0,"ui/icon/061000/061412.tex",0,"武器を取った人々","","","","","","","","","","","","","","","","","","","","","","","",""
571,3884,50,0,"ui/icon/061000/061412.tex",0,"暗躍の果て","ffxiv/gaiuse/gaiuse30410/gaiuse30410","","","","","","","","","","","","","","","","","","","","","","",""
572,1446,50,0,"ui/icon/061000/061412.tex",0,"フロンティア計画","ffxiv/gaiuse/gaiuse30510/gaiuse30510","ffxiv/gaiuse/gaiuse30520/gaiuse30520","ffxiv/gaiuse/gaiuse30530/gaiuse30530","","","","","","","","","","","","","","","","","","","","",""
573,1447,50,0,"ui/icon/061000/061412.tex",0,"止まない争い","","","","","","","","","","","","","","","","","","","","","","","",""
574,1448,50,0,"ui/icon/061000/061412.tex",0,"雷神ラムウ","ffxiv/gaiuse/gaiuse31310/gaiuse31310","","","","","","","","","","","","","","","","","","","","","","",""
575,3885,50,0,"ui/icon/061000/061412.tex",0,"裁きの雷","ffxiv/gaiuse/gaiuse31710/gaiuse31710","ffxiv/bosram/bosram00010/bosram00010","ffxiv/bosram/bosram00020/bosram00020","ffxiv/gaiuse/gaiuse31720/gaiuse31720","","","","","","","","","","","","","","","","","","","",""
576,1453,50,0,"ui/icon/061000/061412.tex",0,"還りし神、巡りし魂","ffxiv/gaiuse/gaiuse31810/gaiuse31810","ffxiv/gaiuse/gaiuse31820/gaiuse31820","ffxiv/gaiuse/gaiuse31230/gaiuse31230","","","","","","","","","","","","","","","","","","","","",""
577,1456,50,0,"ui/icon/061000/061412.tex",0,"立ち上がる意志","ffxiv/gaiuse/gaiuse31510/gaiuse31510","","","","","","","","","","","","","","","","","","","","","","",""
578,1457,50,0,"ui/icon/061000/061412.tex",0,"先行統一組織","ffxiv/gaiuse/gaiuse31920/gaiuse31920","","","","","","","","","","","","","","","","","","","","","","",""
579,1458,50,0,"ui/icon/061000/061412.tex",0,"ざわめく街角","","","","","","","","","","","","","","","","","","","","","","","",""
580,1459,50,0,"ui/icon/061000/061412.tex",0,"風霜にわかに","ffxiv/gaiuse/gaiuse31110/gaiuse31110","ffxiv/gaiuse/gaiuse31120/gaiuse31120","ffxiv/gaiuse/gaiuse31130/gaiuse31130","","","","","","","","","","","","","","","","","","","","",""
581,1460,50,0,"ui/icon/061000/061412.tex",0,"エオルゼアの守護者","ffxiv/gaiuse/gaiuse32010/gaiuse32010","ffxiv/gaiuse/gaiuse32020/gaiuse32020","ffxiv/gaiuse/gaiuse31930/gaiuse31930","ffxiv/gaiuse/gaiuse31935/gaiuse31935","","","","","","","","","","","","","","","","","","","",""
582,52,50,0,"ui/icon/061000/061412.tex",0,"写本師の影","ffxiv/gaiuse/gaiuse40110/gaiuse40110","ffxiv/gaiuse/gaiuse40120/gaiuse40120","","","","","","","","","","","","","","","","","","","","","",""
583,53,50,0,"ui/icon/061000/061412.tex",0,"第四分隊の危機","","","","","","","","","","","","","","","","","","","","","","","",""
584,54,50,0,"ui/icon/061000/061412.tex",0,"皇都の特使","ffxiv/gaiuse/gaiuse40310/gaiuse40310","ffxiv/gaiuse/gaiuse40320/gaiuse40320","","","","","","","","","","","","","","","","","","","","","",""
585,57,50,0,"ui/icon/061000/061412.tex",0,"目撃者の証言","","","","","","","","","","","","","","","","","","","","","","","",""
586,62,50,0,"ui/icon/061000/061412.tex",0,"極寒の共同作戦","ffxiv/gaiuse/gaiuse40510/gaiuse40510","","","","","","","","","","","","","","","","","","","","","","",""
587,69,50,0,"ui/icon/061000/061412.tex",0,"疑惑の騎兵を追え","","","","","","","","","","","","","","","","","","","","","","","",""
588,74,50,0,"ui/icon/061000/061412.tex",0,"別働隊を叩け","","","","","","","","","","","","","","","","","","","","","","","",""
589,75,50,0,"ui/icon/061000/061412.tex",0,"潜入スノークローク大氷壁","ffxiv/gaiuse/gaiuse40810/gaiuse40810","ffxiv/gaiuse/gaiuse40820/gaiuse40820","","","","","","","","","","","","","","","","","","","","","",""
590,77,50,0,"ui/icon/061000/061412.tex",0,"雪上の追撃","ffxiv/gaiuse/gaiuse40910/gaiuse40910","","","","","","","","","","","","","","","","","","","","","","",""
591,78,50,0,"ui/icon/061000/061412.tex",0,"絡まり合う陰謀","ffxiv/gaiuse/gaiuse41020/gaiuse41020","ffxiv/gaiuse/gaiuse41030/gaiuse41030","ffxiv/gaiuse/gaiuse41040/gaiuse41040","","","","","","","","","","","","","","","","","","","","",""
592,3886,50,0,"ui/icon/061000/061412.tex",0,"木陰に隠れて","ffxiv/gaiuse/gaiuse41110/gaiuse41110","","","","","","","","","","","","","","","","","","","","","","",""
593,3887,50,0,"ui/icon/061000/061412.tex",0,"写本師捕縛作戦","ffxiv/gaiuse/gaiuse41310/gaiuse41310","","","","","","","","","","","","","","","","","","","","","","",""
594,82,50,0,"ui/icon/061000/061412.tex",0,"賢人ムーンブリダ","ffxiv/gaiuse/gaiuse41410/gaiuse41410","ffxiv/gaiuse/gaiuse41420/gaiuse41420","","","","","","","","","","","","","","","","","","","","","",""
595,84,50,0,"ui/icon/061000/061412.tex",0,"氷神シヴァの輝き","ffxiv/gaiuse/gaiuse41510/gaiuse41510","ffxiv/gaiuse/gaiuse41540/gaiuse41540","ffxiv/bossiv/bossiv00020/bossiv00020","ffxiv/gaiuse/gaiuse41550/gaiuse41550","","","","","","","","","","","","","","","","","","","",""
596,86,50,0,"ui/icon/061000/061412.tex",0,"白き女神殿騎士","ffxiv/gaiuse/gaiuse41610/gaiuse41610","","","","","","","","","","","","","","","","","","","","","","",""
597,87,50,0,"ui/icon/061000/061412.tex",0,"蛮族と呼ばれる者","ffxiv/gaiuse/gaiuse41710/gaiuse41710","","","","","","","","","","","","","","","","","","","","","","",""
598,88,50,0,"ui/icon/061000/061412.tex",0,"峻烈のエリヌ・ロアユ","ffxiv/gaiuse/gaiuse41810/gaiuse41810","","","","","","","","","","","","","","","","","","","","","","",""
599,89,50,0,"ui/icon/061000/061412.tex",0,"氷結の幻想","ffxiv/gaiuse/gaiuse41910/gaiuse41910","ffxiv/gaiuse/gaiuse41920/gaiuse41920","ffxiv/gaiuse/gaiuse41930/gaiuse41930","","","","","","","","","","","","","","","","","","","","",""
600,363,50,0,"ui/icon/061000/061412.tex",0,"3本の柱","ffxiv/gaiuse/gaiuse50010/gaiuse50010","","","","","","","","","","","","","","","","","","","","","","",""
601,364,50,0,"ui/icon/061000/061412.tex",0,"闇取引の捜査協力","","","","","","","","","","","","","","","","","","","","","","","",""
602,365,50,0,"ui/icon/061000/061412.tex",0,"押収された武器","","","","","","","","","","","","","","","","","","","","","","","",""
603,366,50,0,"ui/icon/061000/061412.tex",0,"黙約の塔へ","ffxiv/gaiuse/gaiuse50110/gaiuse50110","ffxiv/gaiuse/gaiuse50120/gaiuse50120","ffxiv/gaiuse/gaiuse50130/gaiuse50130","ffxiv/gaiuse/gaiuse50140/gaiuse50140","ffxiv/gaiuse/gaiuse50150/gaiuse50150","","","","","","","","","","","","","","","","","","",""
604,3888,50,0,"ui/icon/061000/061412.tex",0,"ムーンブリダの秘策","ffxiv/gaiuse/gaiuse50210/gaiuse50210","","","","","","","","","","","","","","","","","","","","","","",""
605,368,50,0,"ui/icon/061000/061412.tex",0,"帝国軍迎撃作戦","","","","","","","","","","","","","","","","","","","","","","","",""
606,369,50,0,"ui/icon/061000/061412.tex",0,"その者、ナプリアレス","ffxiv/gaiuse/gaiuse50220/gaiuse50220","ffxiv/gaiuse/gaiuse50230/gaiuse50230","ffxiv/bosnbr/bosnbr00010/bosnbr00010","ffxiv/bosnbr/bosnbr00020/bosnbr00020","ffxiv/gaiuse/gaiuse50240/gaiuse50240","ffxiv/gaiuse/gaiuse50250/gaiuse50250","","","","","","","","","","","","","","","","","",""
607,429,50,0,"ui/icon/061000/061412.tex",0,"犠牲と誓い","ffxiv/gaiuse/gaiuse50300/gaiuse50300","","","","","","","","","","","","","","","","","","","","","","",""
608,370,50,0,"ui/icon/061000/061412.tex",0,"イダの決意","ffxiv/gaiuse/gaiuse60010/gaiuse60010","","","","","","","","","","","","","","","","","","","","","","",""
609,371,50,0,"ui/icon/061000/061412.tex",0,"イシュガルドの救援要請","ffxiv/gaiuse/gaiuse60110/gaiuse60110","","","","","","","","","","","","","","","","","","","","","","",""
610,372,50,0,"ui/icon/061000/061412.tex",0,"邪竜の咆哮","ffxiv/gaiuse/gaiuse60120/gaiuse60120","","","","","","","","","","","","","","","","","","","","","","",""
611,373,50,0,"ui/icon/061000/061412.tex",0,"参戦の決意","ffxiv/gaiuse/gaiuse60130/gaiuse60130","","","","","","","","","","","","","","","","","","","","","","",""
612,391,50,0,"ui/icon/061000/061412.tex",0,"立てよ義勇兵！","","","","","","","","","","","","","","","","","","","","","","","",""
613,418,50,0,"ui/icon/061000/061412.tex",0,"それぞれの思惑","ffxiv/gaiuse/gaiuse60140/gaiuse60140","","","","","","","","","","","","","","","","","","","","","","",""
614,4591,50,0,"ui/icon/061000/061412.tex",0,"イシュガルド防衛戦","ffxiv/bosdra/bosdra00010/bosdra00010","ffxiv/bosdra/bosdra00030/bosdra00030","ffxiv/gaiuse/gaiuse60150/gaiuse60150","","","","","","","","","","","","","","","","","","","","",""
615,420,50,0,"ui/icon/061000/061412.tex",0,"タタルの決意","","","","","","","","","","","","","","","","","","","","","","","",""
616,421,50,0,"ui/icon/061000/061412.tex",0,"タタルの本気","","","","","","","","","","","","","","","","","","","","","","","",""
617,422,50,0,"ui/icon/061000/061412.tex",0,"吹っ切れタタルさん","","","","","","","","","","","","","","","","","","","","","","","",""
618,423,50,0,"ui/icon/061000/061412.tex",0,"護衛任務の代役","","","","","","","","","","","","","","","","","","","","","","","",""
619,424,50,0,"ui/icon/061000/061412.tex",0,"神経質な追加調査","","","","","","","","","","","","","","","","","","","","","","","",""
620,425,50,0,"ui/icon/061000/061412.tex",0,"祝賀は誰のため","ffxiv/gaiuse/gaiuse60210/gaiuse60210","","","","","","","","","","","","","","","","","","","","","","",""
621,426,50,0,"ui/icon/061000/061412.tex",0,"言伝の先に待つ者","ffxiv/gaiuse/gaiuse60220/gaiuse60220","","","","","","","","","","","","","","","","","","","","","","",""
